atom_id,ontology_id,kind,owner,requirement,source_ref,disposition,physical_authority,implementation
ATOM-CAP-W03-RUN-003,CAP-W03-RUN-003,DOMAIN_CAPABILITY_OR_CONTRACT,W03RunDomain,Operations workbench: alerts/events/logs/event detail/provenance/isolation.,03_W03/04_RUNS_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W03-RUN-004,CAP-W03-RUN-004,DOMAIN_CAPABILITY_OR_CONTRACT,W03RunDomain,Deep BOTTOM trace/log/diagnostics.,03_W03/04_RUNS_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W03-RUN-005,CAP-W03-RUN-005,DOMAIN_CAPABILITY_OR_CONTRACT,W03RunDomain,Run snapshot identity and authored-vs-runtime boundary.,03_W03/04_RUNS_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W03-RUN-006,CAP-W03-RUN-006,DOMAIN_CAPABILITY_OR_CONTRACT,W03RunDomain,Topology context continuity into active run.,03_W03/04_RUNS_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W03-RUN-007,CAP-W03-RUN-007,DOMAIN_CAPABILITY_OR_CONTRACT,W03RunDomain,Run identity/lifecycle.,03_W03/04_RUNS_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W03-RUN-008,CAP-W03-RUN-008,DOMAIN_CAPABILITY_OR_CONTRACT,W03RunDomain,Preflight semantics.,03_W03/04_RUNS_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W03-RUN-009,CAP-W03-RUN-009,DOMAIN_CAPABILITY_OR_CONTRACT,W03RunDomain,Runtime device/tool/command semantics and causal effects.,03_W03/04_RUNS_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W03-RUN-010,CAP-W03-RUN-010,DOMAIN_CAPABILITY_OR_CONTRACT,W03RunDomain,"Operations mode, events, telemetry and session binding.",03_W03/04_RUNS_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W03-RUN-011,CAP-W03-RUN-011,DOMAIN_CAPABILITY_OR_CONTRACT,W03RunDomain,Run snapshot/frozen input.,03_W03/04_RUNS_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W03-RUN-012,CAP-W03-RUN-012,DOMAIN_CAPABILITY_OR_CONTRACT,W03RunDomain,"Need explicit `RunModeController`, `TerminalSessionManager`, `OperationalSurfaceManager`, `W03SpatialAdapter` mappings.",03_W03/04_RUNS_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W03-RUN-013,CAP-W03-RUN-013,DOMAIN_CAPABILITY_OR_CONTRACT,W03RunDomain,"Run commands act on runtime state, not source definitions.",03_W03/04_RUNS_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W03-RUN-014,CAP-W03-RUN-014,DOMAIN_CAPABILITY_OR_CONTRACT,W03RunDomain,Run completion creates immutable historical result inputs for Results.,03_W03/04_RUNS_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W03-RES-001,CAP-W03-RES-001,DOMAIN_CAPABILITY_OR_CONTRACT,W03ResultsDomain,Result/revision/sealed/provenance identity.,03_W03/05_RESULTS_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W03-RES-002,CAP-W03-RES-002,DOMAIN_CAPABILITY_OR_CONTRACT,W03ResultsDomain,"Replay ordered timeline, scrub/step/event inspection.",03_W03/05_RESULTS_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W03-RES-003,CAP-W03-RES-003,DOMAIN_CAPABILITY_OR_CONTRACT,W03ResultsDomain,AAR fact-vs-analysis separation and exact source linkage.,03_W03/05_RESULTS_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W03-RES-004,CAP-W03-RES-004,DOMAIN_CAPABILITY_OR_CONTRACT,W03ResultsDomain,Compare exact pair selection plus mismatch/missing-data states.,03_W03/05_RESULTS_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W03-RES-005,CAP-W03-RES-005,DOMAIN_CAPABILITY_OR_CONTRACT,W03ResultsDomain,Historical terminal/tool output where preserved.,03_W03/05_RESULTS_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W03-RES-006,CAP-W03-RES-006,DOMAIN_CAPABILITY_OR_CONTRACT,W03ResultsDomain,Event→device/link/service context highlighting while keeping history immutable.,03_W03/05_RESULTS_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W03-RES-007,CAP-W03-RES-007,DOMAIN_CAPABILITY_OR_CONTRACT,W03ResultsDomain,Result historical truth and revision identity.,03_W03/05_RESULTS_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W03-RES-008,CAP-W03-RES-008,DOMAIN_CAPABILITY_OR_CONTRACT,W03ResultsDomain,Replay timeline/event identity.,03_W03/05_RESULTS_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W03-RES-009,CAP-W03-RES-009,DOMAIN_CAPABILITY_OR_CONTRACT,W03ResultsDomain,AAR analytical annotation.,03_W03/05_RESULTS_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W03-RES-010,CAP-W03-RES-010,DOMAIN_CAPABILITY_OR_CONTRACT,W03ResultsDomain,Run-to-Result provenance.,03_W03/05_RESULTS_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W03-RES-011,CAP-W03-RES-011,DOMAIN_CAPABILITY_OR_CONTRACT,W03ResultsDomain,Candidate Evidence handoff generation.,03_W03/05_RESULTS_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W03-RES-012,CAP-W03-RES-012,DOMAIN_CAPABILITY_OR_CONTRACT,W03ResultsDomain,"Need `ReplayContextManager`, exact Result/Revision IDs, immutable event store/read model, AAR annotation store and Compare pair model.",03_W03/05_RESULTS_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W03-RES-013,CAP-W03-RES-013,DOMAIN_CAPABILITY_OR_CONTRACT,W03ResultsDomain,Candidate Evidence handoff must carry exact source identity/provenance to W04 admission boundary.,03_W03/05_RESULTS_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W03-RES-014,CAP-W03-RES-014,DOMAIN_CAPABILITY_OR_CONTRACT,W03ResultsDomain,Production must separate fact store from analytical annotations.,03_W03/05_RESULTS_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W04-EVD-001,CAP-W04-EVD-001,EVIDENCE_REQUIREMENT_NOT_BEHAVIOR,W04EvidenceDomain,A03 semantic boundaries and current visual reference.,04_W04/01_EVIDENCE_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W04-EVD-002,CAP-W04-EVD-002,EVIDENCE_REQUIREMENT_NOT_BEHAVIOR,W04EvidenceDomain,Old standalone blueprint value and historical reviewer findings.,04_W04/01_EVIDENCE_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W04-EVD-003,CAP-W04-EVD-003,DOMAIN_CAPABILITY_OR_CONTRACT,W04EvidenceDomain,SOURCE_SUPERSEDED explicit choices: update source / retain historical with justification / withdraw.,04_W04/01_EVIDENCE_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W04-EVD-004,CAP-W04-EVD-004,DOMAIN_CAPABILITY_OR_CONTRACT,W04EvidenceDomain,Revision N → Candidate/Amendment prep → Admission → Revision N+1 lineage.,04_W04/01_EVIDENCE_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W04-EVD-005,CAP-W04-EVD-005,DOMAIN_CAPABILITY_OR_CONTRACT,W04EvidenceDomain,Exact provenance/source-fact preservation.,04_W04/01_EVIDENCE_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W04-EVD-006,CAP-W04-EVD-006,DOMAIN_CAPABILITY_OR_CONTRACT,W04EvidenceDomain,Evidence admission/revision lifecycle.,04_W04/01_EVIDENCE_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W04-EVD-007,CAP-W04-EVD-007,DOMAIN_CAPABILITY_OR_CONTRACT,W04EvidenceDomain,Evidence source/provenance and source-supersession semantics.,04_W04/01_EVIDENCE_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W04-EVD-008,CAP-W04-EVD-008,DOMAIN_CAPABILITY_OR_CONTRACT,W04EvidenceDomain,Evidence lifecycle vs review-status vs effective-decision dimensions.,04_W04/01_EVIDENCE_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W04-EVD-009,CAP-W04-EVD-009,DOMAIN_CAPABILITY_OR_CONTRACT,W04EvidenceDomain,Need exact Candidate→Admission→Evidence production state machine.,04_W04/01_EVIDENCE_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W04-EVD-010,CAP-W04-EVD-010,DOMAIN_CAPABILITY_OR_CONTRACT,W04EvidenceDomain,Need source-supersession service and immutable source-fact preservation.,04_W04/01_EVIDENCE_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W04-EVD-011,CAP-W04-EVD-011,DOMAIN_CAPABILITY_OR_CONTRACT,W04EvidenceDomain,R&Q donor components may provide inspection UI but formal Evidence state remains W04-owned.,04_W04/01_EVIDENCE_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W04-REV-001,CAP-W04-REV-001,DOMAIN_CAPABILITY_OR_CONTRACT,W04ReviewDomain,Formal pinned criterion scope.,04_W04/02_REVIEWS_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W04-REV-002,CAP-W04-REV-002,DOMAIN_CAPABILITY_OR_CONTRACT,W04ReviewDomain,Explicit reviewer assignment/identity without fabricating institutional authority.,04_W04/02_REVIEWS_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W04-REV-003,CAP-W04-REV-003,DOMAIN_CAPABILITY_OR_CONTRACT,W04ReviewDomain,Findings separated from decision.,04_W04/02_REVIEWS_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W04-REV-004,CAP-W04-REV-004,DOMAIN_CAPABILITY_OR_CONTRACT,W04ReviewDomain,Re-review/supersession lineage.,04_W04/02_REVIEWS_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W04-REV-005,CAP-W04-REV-005,DOMAIN_CAPABILITY_OR_CONTRACT,W04ReviewDomain,"Old command palette, Alt queue shortcuts and direct prior-Evidence compare route as value-loss candidates.",04_W04/02_REVIEWS_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W04-REV-006,CAP-W04-REV-006,DOMAIN_CAPABILITY_OR_CONTRACT,W04ReviewDomain,Formal Review request/assignment/findings/decision/closure.,04_W04/02_REVIEWS_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W04-REV-007,CAP-W04-REV-007,DOMAIN_CAPABILITY_OR_CONTRACT,W04ReviewDomain,Pinned criteria and in-scope/out-of-scope finding semantics.,04_W04/02_REVIEWS_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W04-REV-008,CAP-W04-REV-008,DOMAIN_CAPABILITY_OR_CONTRACT,W04ReviewDomain,Effective-decision supersession.,04_W04/02_REVIEWS_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W04-REV-009,CAP-W04-REV-009,DOMAIN_CAPABILITY_OR_CONTRACT,W04ReviewDomain,Need formal Review state machine and exact Decision lineage.,04_W04/02_REVIEWS_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W04-REV-010,CAP-W04-REV-010,DOMAIN_CAPABILITY_OR_CONTRACT,W04ReviewDomain,"Reviewer authority model must bind real identity/permissions, not visual labels.",04_W04/02_REVIEWS_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W04-REV-011,CAP-W04-REV-011,DOMAIN_CAPABILITY_OR_CONTRACT,W04ReviewDomain,"R&Q analytical comparison may be reused, but W04 owns formal decision persistence.",04_W04/02_REVIEWS_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W04-MAS-001,CAP-W04-MAS-001,DOMAIN_CAPABILITY_OR_CONTRACT,W04MasteryDomain,Explainability chain Policy → criteria/findings → effective Decisions → Evidence → evaluation basis.,04_W04/03_MASTERY_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W04-MAS-002,CAP-W04-MAS-002,DOMAIN_CAPABILITY_OR_CONTRACT,W04MasteryDomain,Append-only history/provenance and explicit conflicts/revalidation.,04_W04/03_MASTERY_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W04-MAS-003,CAP-W04-MAS-003,DOMAIN_CAPABILITY_OR_CONTRACT,W04MasteryDomain,Freshness independent from Mastery judgment.,04_W04/03_MASTERY_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W04-MAS-004,CAP-W04-MAS-004,DOMAIN_CAPABILITY_OR_CONTRACT,W04MasteryDomain,Old resizable BottomShelf and direct copy helper as value-loss candidates.,04_W04/03_MASTERY_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W04-MAS-005,CAP-W04-MAS-005,DOMAIN_CAPABILITY_OR_CONTRACT,W04MasteryDomain,Canonical Mastery judgment projection.,04_W04/03_MASTERY_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W04-MAS-006,CAP-W04-MAS-006,DOMAIN_CAPABILITY_OR_CONTRACT,W04MasteryDomain,Freshness/revalidation semantics.,04_W04/03_MASTERY_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W04-MAS-007,CAP-W04-MAS-007,DOMAIN_CAPABILITY_OR_CONTRACT,W04MasteryDomain,Explainability trace and policy/evidence linkage.,04_W04/03_MASTERY_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W04-MAS-008,CAP-W04-MAS-008,DOMAIN_CAPABILITY_OR_CONTRACT,W04MasteryDomain,Single production Mastery owner required.,04_W04/03_MASTERY_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W04-MAS-009,CAP-W04-MAS-009,DOMAIN_CAPABILITY_OR_CONTRACT,W04MasteryDomain,Mastery reads effective decisions/evidence/policy; no local recomputation from completion percentages.,04_W04/03_MASTERY_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W04-MAS-010,CAP-W04-MAS-010,DOMAIN_CAPABILITY_OR_CONTRACT,W04MasteryDomain,Freshness and judgment stored/projected as distinct dimensions.,04_W04/03_MASTERY_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W04-POR-001,CAP-W04-POR-001,DOMAIN_CAPABILITY_OR_CONTRACT,W04PortfolioDomain,Curated evidence/milestone/project presentation without domain duplication.,04_W04/04_PORTFOLIO_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W04-POR-002,CAP-W04-POR-002,DOMAIN_CAPABILITY_OR_CONTRACT,W04PortfolioDomain,Membership separate from canonical source object.,04_W04/04_PORTFOLIO_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W04-POR-003,CAP-W04-POR-003,DOMAIN_CAPABILITY_OR_CONTRACT,W04PortfolioDomain,Truthful grouping/filter interaction.,04_W04/04_PORTFOLIO_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W04-POR-004,CAP-W04-POR-004,EVIDENCE_REQUIREMENT_NOT_BEHAVIOR,W04PortfolioDomain,Historical reviewer findings and old standalone Blueprint value.,04_W04/04_PORTFOLIO_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W04-POR-005,CAP-W04-POR-005,DOMAIN_CAPABILITY_OR_CONTRACT,W04PortfolioDomain,Portfolio membership/curation.,04_W04/04_PORTFOLIO_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W04-POR-006,CAP-W04-POR-006,DOMAIN_CAPABILITY_OR_CONTRACT,W04PortfolioDomain,Presentation of referenced Evidence/Mastery.,04_W04/04_PORTFOLIO_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W04-POR-007,CAP-W04-POR-007,DOMAIN_CAPABILITY_OR_CONTRACT,W04PortfolioDomain,Grouping/filter references once authority is defined.,04_W04/04_PORTFOLIO_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W04-POR-008,CAP-W04-POR-008,DOMAIN_CAPABILITY_OR_CONTRACT,W04PortfolioDomain,Portfolio stores membership/curation references only.,04_W04/04_PORTFOLIO_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W04-POR-009,CAP-W04-POR-009,DOMAIN_CAPABILITY_OR_CONTRACT,W04PortfolioDomain,Canonical Evidence/Mastery remain in owners.,04_W04/04_PORTFOLIO_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W04-POR-010,CAP-W04-POR-010,DOMAIN_CAPABILITY_OR_CONTRACT,W04PortfolioDomain,Production requires approved grouping/filter registry and exact projection bindings.,04_W04/04_PORTFOLIO_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-HLT-001,CAP-W05-HLT-001,DOMAIN_CAPABILITY_OR_CONTRACT,W05HealthDomain,Typed states `AVAILABLE_DATA / AVAILABLE_EMPTY / UNAVAILABLE / ERROR / STALE`.,05_W05/01_HEALTH_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-HLT-002,CAP-W05-HLT-002,DOMAIN_CAPABILITY_OR_CONTRACT,W05HealthDomain,"Source, observed_at, freshness and recovery visibility.",05_W05/01_HEALTH_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-HLT-003,CAP-W05-HLT-003,DOMAIN_CAPABILITY_OR_CONTRACT,W05HealthDomain,Worker liveness separate from queue counts/table existence.,05_W05/01_HEALTH_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-HLT-004,CAP-W05-HLT-004,DOMAIN_CAPABILITY_OR_CONTRACT,W05HealthDomain,Refresh distinguished from a durable check/run.,05_W05/01_HEALTH_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-HLT-005,CAP-W05-HLT-005,DOMAIN_CAPABILITY_OR_CONTRACT,W05HealthDomain,Health observations and source/freshness semantics.,05_W05/01_HEALTH_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-HLT-006,CAP-W05-HLT-006,DOMAIN_CAPABILITY_OR_CONTRACT,W05HealthDomain,Operational recovery/diagnostic status.,05_W05/01_HEALTH_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
