function,source_line,source_sha256,source_line_sha256,categories,disposition,target,target_line,symbol_present,change_reason,parity_evidence,remaining_work
copyPlainBlock,1427,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,7227c8a9d63abd72c8ca2f625f9ab6a61f79aca441f7aa1becf2e155585922c1,"[""UNIFIED_EDITOR_BLOCK"", ""CLIPBOARD""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,257,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
blockToMarkdown,1428,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,03960d0af9c5cd55c7a2b7cdbc76c4a56041968b35400c9e14763baa8737161f,"[""UNIFIED_EDITOR_BLOCK"", ""CLIPBOARD""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,258,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
copyMarkdownBlock,1429,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,58f248886dce6136b004c587758b9e8e8dcce98bf1d1c10404bf1dddf38ca4e1,"[""UNIFIED_EDITOR_BLOCK"", ""CLIPBOARD""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,259,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
cutBlock,1430,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,6f91a29e0e1fb2ff77804c55a2ccd8ae29f5b0c7f007df76d13a0c45a867c366,"[""UNIFIED_EDITOR_BLOCK"", ""CLIPBOARD""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,255,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
deleteConfirmationMode,1431,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,f1b8abbc2158f44be632799adcc657669eb16a110c8bc92277ab87d27e498ad5,"[""OTHER""]",FOUNDATION_REUSE,dist/foundation/accepted-runtime.js,261,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
deleteRisk,1432,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,119ea86b95848ec96d6d17ae79ed3ee66fcdb3afd595187b4eeb8e52b0d16bd6,"[""OTHER""]",FOUNDATION_REUSE,dist/foundation/accepted-runtime.js,262,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
shouldConfirmDelete,1433,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,38140e0b565099a60d157c990a9ba790c627e7e4fb7f460c8cf39a06b01061b2,"[""OTHER""]",FOUNDATION_REUSE,dist/foundation/accepted-runtime.js,263,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
positionDeleteConfirm,1434,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,3288ea0dbf4f8aeb449746c1170bee708962bd40e8dcf7f7d5fc4f1436c677e3,"[""OTHER""]",FOUNDATION_REUSE,dist/foundation/accepted-runtime.js,264,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
closeDeleteConfirm,1435,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,4541931d648e22717147d81b5358ef2cd1d450e7845d271cb9b7cd5583d5c8da,"[""OTHER""]",FOUNDATION_REUSE,dist/foundation/accepted-runtime.js,265,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
commitDeletePayload,1436,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,3bb390db8b1cc77df0f8596aac6e2a9cadc3c06b35cd0a860ab2bd2f9cc864fc,"[""OTHER""]",FOUNDATION_REUSE,dist/foundation/accepted-runtime.js,266,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
confirmPendingDelete,1437,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,942e47dd01081cb8fe740a468e7391a5d166adb3b2e9ddedf23a448e71a6c640,"[""OTHER""]",FOUNDATION_REUSE,dist/foundation/accepted-runtime.js,267,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
openDeleteConfirm,1438,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,7dc89f2bea8dbdea19f46e46f9058f81d418b425c823d6be49e6501c7c84305f,"[""OTHER""]",FOUNDATION_REUSE,dist/foundation/accepted-runtime.js,268,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
requestDeletePayload,1439,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,39e295b6db814c93e1d7dbe758266ea6e21e98034f4c6d0420c329c6a99e1c58,"[""OTHER""]",FOUNDATION_REUSE,dist/foundation/accepted-runtime.js,269,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
requestDelete,1440,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,4db660d81c97cb23a1a157fd2902431d71704ad33c85ff2bec55aece6f28eaba,"[""OTHER""]",FOUNDATION_REUSE,dist/foundation/accepted-runtime.js,270,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
setBlockProp,1441,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,3cdf856b164e31edfee0c86d2c43da8db5cace56cdf5f66e56c7d9c48988d99d,"[""UNIFIED_EDITOR_BLOCK""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,271,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
requestConvert,1446,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,60b5c484c1b1f21ef1f0f631448f470af111cf34afe380cfa9e8a43f31589069,"[""UNIFIED_EDITOR_BLOCK""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,276,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
convertToPlainText,1447,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,e36bdb3edd5d844f51ad8541da125f2421c3e5618fdd436f451883a0f96a6a26,"[""UNIFIED_EDITOR_BLOCK""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,277,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
commitConversion,1449,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,5b969fdfa97352d13fc3571c0a91cea718dcbfe9af9a98d19ec77d60d9f2c509,"[""OTHER""]",FOUNDATION_REUSE,dist/foundation/accepted-runtime.js,278,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
workspaceToggleState,1450,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,1f81297048f9738dc4f0a0a74b15da0770a351265adecdea32f0cacb56891b96,"[""WORKSPACE_PANE_LAYOUT"", ""UNIFIED_EDITOR_BLOCK""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,279,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
updateAllWorkspaceToggleControl,1451,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,fdda547a1b9b5f2d0dafd8f9e1328476dd617de404fb0c32a8ad3162d9a78ad2,"[""WORKSPACE_PANE_LAYOUT"", ""UNIFIED_EDITOR_BLOCK""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,280,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
toggleAllWorkspaceToggles,1452,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,47b6b39587ecd52b02d47a5c62808c6e93d55dcaef0a67872b0b0d6ad9fe73b4,"[""WORKSPACE_PANE_LAYOUT"", ""UNIFIED_EDITOR_BLOCK""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,281,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
toggleContainer,1453,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,c68010fccd2c185438ce5694f3f0406f050568077433bd05b2c69b59be28b070,"[""UNIFIED_EDITOR_BLOCK""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,282,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
enterToggleBody,1454,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,f99d03fd1a4d04d6c1527c12734bee6ca445c77d853b003d7eb3426e518c43cc,"[""UNIFIED_EDITOR_BLOCK""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,283,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
createSiblingToggle,1455,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,bee05428abcdefadd0dfe394b0d6ca0ee61271e7b36f2f764c4f7b64dc7ee520,"[""UNIFIED_EDITOR_BLOCK""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,284,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
insertFirstChildOfContainer,1456,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,f88f12653c0945646b0f1b8847917fd27612206e8c6e4feb513c638052e09de8,"[""UNIFIED_EDITOR_BLOCK""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,285,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
splitContainerSibling,1457,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,de5c5c80c279a6f06d704e95255069438135920edb49edc255e6a78da0d0d980,"[""OTHER""]",FOUNDATION_REUSE,dist/foundation/accepted-runtime.js,286,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
openInsertion,1459,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,c2f86ecff02daa7a2082b8fb5347179bb86781adf3b4211d9d66c1e3b4538c54,"[""UNIFIED_EDITOR_BLOCK""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,288,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
renderInsertGrid,1460,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,1f72e19df926028109d72e629e2d2782a7fb6950b5397ce2d49167cedb31e1cf,"[""UNIFIED_EDITOR_BLOCK""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,289,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
closeInsertion,1461,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,41900bc112f3cd21d099e2e21b033324bb2995c62ff5ba9528e14ed081fa3e37,"[""UNIFIED_EDITOR_BLOCK""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,290,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
positionPopover,1462,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,c019ef8020b2aeb545d27b60bcf1804e0d529aabf54f518d367e5d6731912f63,"[""OTHER""]",FOUNDATION_REUSE,dist/foundation/accepted-runtime.js,291,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
openBlockMenu,1464,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,fcd6da2a2bc1699a70832e8d8191aafd011994ecc82f3f81394306d87d2c83ad,"[""UNIFIED_EDITOR_BLOCK""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,293,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
blockMenuHTML,1465,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,430abb60fca7e8fbfc7fb81a85859543e29cce5024b6b2be859af48921c00b43,"[""UNIFIED_EDITOR_BLOCK""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,294,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
renderSurfaceSelection,1469,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,6e0950b1e50c9d96052edf93ac906570acaf11c2a7ee11363d46491abe1effce,"[""SELECTION""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,298,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
blockSelection,1470,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,374a7ebc128d55cdc1a7ed217ab672c8ed150d54a8bfc243b149b0ca12468d6a,"[""UNIFIED_EDITOR_BLOCK"", ""SELECTION""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,299,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
visibleBlockIds,1471,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,dbd36c17b096d9288c63b2e438e389c0a68c7e312a39eba0097b30195771c834,"[""UNIFIED_EDITOR_BLOCK""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,300,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
orderedSelectedBlockIds,1472,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,49129a42de51cdec8b6c5673ea5a7321628c7f20365e663972efdb950a0cf73a,"[""UNIFIED_EDITOR_BLOCK"", ""SELECTION""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,301,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
renderMultiBlockSelection,1473,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,3e9bc18d257299857972f6cff8fb7dca6400b2d9871e1b011d394f34a02f3ce2,"[""UNIFIED_EDITOR_BLOCK"", ""SELECTION""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,302,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
clearMultiBlockSelection,1474,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,8474868cfb425389c24f9b596fccedf1e6972c898720a4af8977c77bd2dbbc11,"[""UNIFIED_EDITOR_BLOCK"", ""SELECTION""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,303,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
setMultiBlockSelection,1475,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,fe6fc9a05178a47ea1694a4ead0844f4f6111405ba26a2a380b559390ecd7f27,"[""UNIFIED_EDITOR_BLOCK"", ""SELECTION""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,304,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
multiBlockRange,1476,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,051a94bad5fdf65c61808589a190fd73d4d6f0de810cace3b23aaf28e301c6a7,"[""UNIFIED_EDITOR_BLOCK"", ""SELECTION""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,305,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
handleMultiBlockClick,1477,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,75ee7233a10cd36708203fa9df7e6d1281e077548599e9782cdbcc9a83019cc8,"[""UNIFIED_EDITOR_BLOCK""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,306,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
blockSelectionUnionRect,1478,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,69cb5c0b15a1bb213e3a82d5dbe3df31175f51f5918ca77721d68d979abb7973,"[""UNIFIED_EDITOR_BLOCK"", ""SELECTION""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,307,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
renderBlockSelectionToolbar,1479,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,c5ce8b4994c4bee4275e4fddf055d7fc6a3d68d0bd32ac11ce9538ce544ef6ac,"[""UNIFIED_EDITOR_BLOCK"", ""SELECTION""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,308,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
copyMultiBlockSelection,1480,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,ab02c93f3a2e25a184b19b1844b1a4dafde29e324f9bc5e853f65cd4cd7380c0,"[""UNIFIED_EDITOR_BLOCK"", ""SELECTION"", ""CLIPBOARD""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,309,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
deleteMultiBlockSelectionNow,1481,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,48ac4882bb444f0ee4abe72364df6c5c5907e9c9a146c65746624e83ac153653,"[""UNIFIED_EDITOR_BLOCK"", ""SELECTION""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,310,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
prune,1481,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,48ac4882bb444f0ee4abe72364df6c5c5907e9c9a146c65746624e83ac153653,"[""OTHER""]",FOUNDATION_REUSE,dist/foundation/structured.js,300,True,Extracted/delegated to canonical Structured implementation,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
deleteMultiBlockSelection,1482,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,471185dac339ab27fd74a810284daa6e5d340ffa49f6bd2cb3a99fb295ee5392,"[""UNIFIED_EDITOR_BLOCK"", ""SELECTION""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,311,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
multiBlockIntersection,1483,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,787d2a99a17e64810c65b07ff0b564dfa7b925991ec159ea864c8a2f315b9e6d,"[""UNIFIED_EDITOR_BLOCK""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,312,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
marqueeSafeTarget,1484,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,6a80a1eee2347fb8bba32e56b9602c2c45c8e9e41fadeb1858791b0d914b49df,"[""DRAG_POINTER""]",FOUNDATION_REUSE,dist/foundation/accepted-runtime.js,313,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
startBlockMarquee,1485,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,3ffc2c571227e8b30d223014eeedf1256dcdfe6621ecaaf09a365d4db9d93ae5,"[""UNIFIED_EDITOR_BLOCK"", ""DRAG_POINTER""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,314,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
updateBlockMarquee,1486,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,8d02d614608ee395c9d92daeaffdc51d8fe643e9c3d8fcbe9029704241494c88,"[""UNIFIED_EDITOR_BLOCK"", ""DRAG_POINTER""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,315,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
finishBlockMarquee,1487,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,7dd4b3a2fb297fd6cbb3355bf83899324d6b3d70eb20e1325b6e6e24c6029176,"[""UNIFIED_EDITOR_BLOCK"", ""DRAG_POINTER""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,316,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
closeBlockMenu,1489,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,208bdcf25ba056cdd7b5207761c5766df9fa4ec0c8a42841519ffc4461b472e8,"[""UNIFIED_EDITOR_BLOCK""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,318,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
selectionContext,1491,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,a87b3cf5615f4c7468e5631c9229dcf40cc716c785af68d69b5df34355b535e8,"[""CONTEXT_INSPECTOR"", ""SELECTION""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,320,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
selectionOffsets,1493,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,0ce3dad7b5e747db433a8eb0d7c348d2327c6d1d7ed8f8ea1840dc69cf754abf,"[""SELECTION""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,322,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
wrapCapturedRange,1494,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,b83f76fb54a50b972d88afdeaaa03bc89e589b87a47d385e26e2390ee43a7158,"[""SELECTION""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,323,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
unwrapNode,1495,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,750577dbb5f82611e4bf189cbf38151f79525dfe7b6ce82e0239842200d14a7e,"[""OTHER""]",FOUNDATION_REUSE,dist/foundation/accepted-runtime.js,324,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
