index,decision_id,priority,status,scope,family,decision,supersedes,source,applies_to,verification,notes
82,OD-20260918-056,P0,ACTIVE,W03_FOCUS_SPACE_3_STUDIO_INTERACTION,WORKSPACE_FIRST_DIRECT_MANIPULATION_AND_OBJECT_LIFECYCLE,"Enterprise, Scenarios, Labs, Runs and Results are workspaces/studios, not surfaces governed by a universal Read/Edit mode. Their default product interaction is active work according to each surface purpose and the selected object lifecycle: modeling/authoring for Enterprise, Scenarios and Labs; operational control for Runs; historical analysis/replay/AAR/compare for Results. Nodes, relations, phases, events, tasks, runtime objects, replay cursors and analytical selections remain directly interactive whenever the domain state, provider truth and command authority permit. Immutability applies to specific published/sealed artifacts and facts—not to the whole surface. Published Enterprise/Twin/Scenario/Lab revisions, Baselines, immutable Run Manifests and sealed Result/Event facts must be changed only through clone/new/superseding revision or the authorized lifecycle action; this must not be implemented by converting the owning workspace into a global read-only mode. A Read/Edit control is allowed only for compatible Structured document/editor content where actual object editability requires it; it is not a universal W03 surface mode and must not gate unrelated Studio interactions or Sticky Note editability.",ANY_GLOBAL_W03_READ_EDIT_OR_DOMAIN_READONLY_SURFACE_INTERPRETATION__OBJECT_IMMUTABILITY_AS_SURFACE_READONLY,CURRENT_DIRECT_OWNER_2026_09_18_AUTHORITY_RECOVERY_CLARIFICATION,W03 Enterprise; Scenarios; Labs; Runs; Results; their toolbar/action availability; Structured-compatible embedded content; rescue missions and acceptance proof,W03_NO_GLOBAL_READ_EDIT_MODE__WORKSPACE_FIRST_DIRECT_MANIPULATION__OBJECT_LIFECYCLE_GATING__PUBLISHED_SEALED_IMMUTABLE_NEW_OR_SUPERSEDING_REVISION__RUNS_LIFECYCLE_ACTIONS__RESULTS_INTERACTIVE_REPLAY_AAR_COMPARE__NO_DOMAIN_READONLY_GENERICIZATION,"Registered after Owner clarification during authority-recovery synthesis. AR2 independently recovered the same W03 Studio model: Scenario/Lab authoring workbenches, Enterprise draft/validate/publish/revision lifecycle, Runs operational workspace and Results historical analysis. This decision clarifies surface interaction semantics; it does not make every object mutable."
83,OD-20260918-057,P0,ACTIVE,POST_M0_RESCUE_EXECUTION,BALANCED_SPECIALIST_COVERAGE_EXECUTION,"For the post-M0 zero-loss rescue, use value-weighted balanced specialist execution rather than overloading a few broad Writers or fragmenting into gratuitous micro-Writers. Partition mutable work first by canonical owner/seam and collision boundary, then by coherent surface/domain family. Each specialist must have a bounded medium-sized workload, exact path/owner locks, current Owner decisions and matrix rows, and must return an exact delta/evidence package. After specialist results, use one bounded Coverage/Convergence Writer per coherent group to consume only Controller-approved deltas, close group-level omissions and real-consumer composition, then run an independent group audit before global convergence. Shared hotspots and final wiring remain serialized; sibling ZIP overlay is forbidden. Parallelism is optimized for time-to-complete accepted product quality, completeness and reviewability, not Writer count.",FIVE_OVERLOADED_RESCUE_WRITERS_OR_UNBOUNDED_MICRO_WRITER_FRAGMENTATION,CURRENT_DIRECT_OWNER_2026_09_18,POST_M0_RESCUE_SPECIALISTS__GROUP_COVERAGE__GROUP_AUDIT__GLOBAL_CONVERGENCE__FINAL_AUDIT,MEDIUM_BOUNDED_SPECIALISTS__OWNER_PATH_LOCKS__GROUP_COVERAGE_AFTER_CONTROLLER_DELTA_REVIEW__INDEPENDENT_GROUP_AUDIT__SERIAL_SHARED_HOTSPOTS__NO_SIBLING_OVERLAY__FINAL_INTEGRATED_AUDIT,"Owner explicitly requested a more balanced professional rescue plan after reviewing the five-lane design: distribute sufficient but not excessive work, use specialist groups plus coverage writers, preserve exact live authority/Owner decisions, and maximize completeness/speed without writer overload."
85,OD-20260920-059,P0,ACTIVE,CEP_SHARED_PRESENTATION_AND_SURFACE_IDENTITY,SHARED_MECHANICS_DO_NOT_OVERRIDE_SURFACE_SEMANTICS,"Shared global/family owners govern compatible Presentation grammar, placement, slots, pane/window/focus/overflow/responsive behavior and reusable interaction mechanics. They do not own or standardize every Surface's command inventory, labels, content, workflow, lifecycle, data, provider truth or semantic effects. Each SurfaceProfile and its domain/provider owners supply those Surface-specific truths through thin adapters and composition. Library is an accepted donor and normal consumer, not the universal semantic or action template. Learn inherits the maximum compatible Structured/Library mechanics while preserving Learning semantics; other Surfaces consume only the shared mechanics justified by their own identity. Toolbar composition is two-layered: a small explicitly classified universal action set plus Surface-specific contextual/domain actions and availability predicates.",ANY_SHARED_PRESENTATION_OR_LIBRARY_DONOR_INTERPRETATION_THAT_OVERRIDES_OR_COPIES_SURFACE_SEMANTICS_ACTIONS_OR_DOMAIN_TRUTH,CURRENT_DIRECT_OWNER_2026_09_20_AUTHORITY_CLARIFICATION,ALL_23_SURFACES__GLOBAL_AND_FAMILY_PRESENTATION_OWNERS__SURFACE_PROFILES__TOOLBARS_PANES_CONTEXT_NOTES,AUTHORITY_DIMENSION_CLASSIFICATION__SHARED_OWNER_IDENTITY_PRESERVED__SURFACE_COMMAND_AND_DOMAIN_TRUTH_PRESERVED__NO_LIBRARY_SEMANTIC_TEMPLATE__LEARN_MAXIMUM_COMPATIBLE_INHERITANCE__PER_SURFACE_ACTION_AVAILABILITY,"Durable Owner clarification recorded after explicit authorization to repair authority definitions. It narrows how OWNER-20260910-011/-013 and reuse law are interpreted; it does not weaken executable reuse of compatible Presentation, Behavior, Interaction or Functionality."
86,OD-20260920-060,P0,ACTIVE,CEP_STACK_AND_DEPENDENCY_ADMISSION,STACK_EXPANSION_LOCK_WITH_SEPARATE_FINAL_FREEZE_GATE,"Protect the current simple CEP stack from unproven expansion. The admitted baseline is Node.js/TypeScript, browser-native UI, local node:http transport, node:sqlite behind the existing persistence boundary, @xterm/xterm as Terminal renderer, the narrow C++17 Win32/ConPTY sidecar behind platform capabilities, and Playwright as development/test evidence tooling. A Writer may not add an application framework, ORM, database driver/service, queue, second application runtime, desktop shell, bridge technology or Product dependency unless an exact current requirement proves the existing stack cannot satisfy the needed function and the Controller records an explicit dependency-admission disposition. Compatible build/test/capture tool or version substitution is not Product-stack expansion. STACK_EXPANSION_LOCKED does not equal STACK_FROZEN; final freeze still requires accepted Windows/xterm/PTY/ConPTY and applicable platform capability proof.",UNBOUNDED_WRITER_SELECTED_STACK_EXPANSION__PREMATURE_STACK_FROZEN,CURRENT_DIRECT_OWNER_2026_09_20_STACK_CLARIFICATION,ALL_WRITERS_CONTROLLERS_PRODUCT_DEPENDENCIES_RUNTIME_PERSISTENCE_PLATFORM_AND_TOOLING,PACKAGE_AND_LOCKFILE_DIFF_SCAN__DEPENDENCY_ADMISSION_LEDGER__NO_NEW_PRODUCT_DEPENDENCY_WITHOUT_PROVEN_GAP__WINDOWS_XTERM_CONPTY_PLATFORM_GATES_BEFORE_STACK_FROZEN,"Durable Owner direction to preserve the simple working stack while keeping final freeze truthful. Consistent with OD-20260914-035, OD-20260910-018, OD-20260916-045, OD-20260917-047 and OD-20260917-049."
87,OD-20260921-061,P0,ACTIVE,R6_CORR01_PLUS_BALANCED6_SELF_CONTAINED_WRITER_EXECUTION,SERIALIZED_R6_CORRECTION_BALANCED6_AND_REPOSITORY_PREPARATION,"Execute R6 correction and ACCEPTANCE_BALANCED_6 in one serialized isolated Writer candidate: exact R6 parent -> Phase-A R6 corrections -> explicit technical checkpoint -> Balanced6 SQLite seed/integration -> integrated validation -> self-contained Writer baseline -> Colab private-repository bootstrap preparation. This latest Owner decision supersedes only the older sequencing/HOLD language that required Balanced6 to wait for a separately Controller-clean R6 result. The Writer remains CANDIDATE_ONLY/NO_SELF_PROMOTION, must not mutate accepted-successor or live governance, must not create or push a GitHub repository, and must only prepare the package and Colab bootstrap for later Controller review/Owner execution.",OLDER_BALANCED6_SEQUENCING_HOLD_ONLY__NO_OTHER_AUTHORITY_OR_ACCEPTANCE_GATE_SUPERSEDED,CURRENT_DIRECT_OWNER_2026_09_21,EXACT_R6_CORR01_WRITER_CANDIDATE__BALANCED6_SQLITE_ACCEPTANCE_SEED__SELF_CONTAINED_BASELINE__COLAB_BOOTSTRAP_PREPARATION,EXACT_R6_PARENT_IDENTITY__PHASE_A_CHECKPOINT__BALANCED6_6_KU_IDEMPOTENCY_RESTART_FTS_SAVE_AUTOSAVE_RECOVERY__INTEGRATED_REGRESSION__FINAL_PACKAGE_AND_BASELINE_HASHES__NO_GITHUB_PUSH__NO_LIVE_GOVERNANCE_MUTATION,"Owner explicitly approved combining R6 repairs and Balanced6 in the same new Writer conversation and requested preparation of the final package and Colab bootstrap only, with no repository upload/push by the Writer."
88,OD-20260921-062,P0,ACTIVE,WRITER_REPOSITORY_AUTHORITY_BOUNDARY,LEAN_SELF_CONTAINED_WRITER_REPOSITORY,"Writer-facing GitHub repositories and self-contained execution packages must contain the exact Product parent plus a Controller-distilled task authority packet, not mutable live Controller state or a wholesale copy of Controller governance. Do not include live CURRENT_STATE.md, full CONTROLLER_GOVERNANCE.md, full OWNER_DECISION_LIVE_REGISTER.csv, or unrelated Controller review/history merely for self-containment. Include the exact current mission; exact parent/source/package identity; all Owner decisions applicable to that mission with their binding text and verification expectations; exact affected SurfaceProfiles; applicable domain/oracle/visual references; protected truths; writable/read-only/prohibited boundaries; acceptance/falsification gates; known environment/truth ceilings; and the minimum Controller handoff/evidence required to reproduce the task. The repository is an execution input, never acceptance authority. If the Controller declares the packaged authority packet stale or a newer Owner decision materially changes the task, execution must stop until the packet is refreshed.",WHOLESALE_LIVE_CONTROLLER_WORKSPACE_OR_STALE_CURRENT_STATE_SNAPSHOT_INSIDE_WRITER_REPOSITORY,CURRENT_DIRECT_OWNER_2026_09_21_REPOSITORY_PREPARATION,ALL_SELF_CONTAINED_WRITER_REPOSITORIES__GOOGLE_AI_STUDIO__CHATGPT_WRITERS__COLAB_GITHUB_BOOTSTRAP,EXACT_PRODUCT_PARENT__MISSION_BOUND_AUTHORITY_PACKET__APPLICABLE_OWNER_DECISIONS_ZERO_LOSS__NO_LIVE_CURRENT_STATE__NO_FULL_CONTROLLER_GOVERNANCE__SURFACE_PROFILE_ORACLE_REFERENCE_BINDING__PACKAGE_MANIFEST__STALE_PACKET_STOP_GATE,Owner approved the lean Writer-repository direction and explicitly questioned the need to carry constantly-changing Controller-only files while confirming that applicable Owner decisions remain important to Writers. This decision preserves Writer self-containment without turning the repository into a second control plane.
89,OD-20260921-063,P0,ACTIVE,PRESENTATION_CORR02_EXISTING_GITHUB_REPOSITORY_BOOTSTRAP,EXISTING_REPO_MAIN_BOOTSTRAP_WITH_DRIVE_SOURCE,"For the Presentation CORR02 Writer bootstrap, use the Owner-selected existing repository `hamad933/cep-writer-baseline-repo` on branch `main` instead of creating a new repository. The Colab bootstrap must fetch the exact Controller-prepared lean Writer repository ZIP from Google Drive, verify the exact package SHA/repository manifest/Product identity before Git work, use the notebook variable named `token` as the fine-grained GitHub credential without printing it or embedding it in the remote URL, stage only manifest-authorized paths, refuse force-push, and refuse any non-empty target repository. Because the CEP Writer repository is intended as controlled Writer custody, the bootstrap must also refuse to push while the target repository is public; the Owner must first make the repository private. This supersedes only the create-new-private-repository behavior for this exact CORR02 bootstrap and does not accept/promote the Product or authorize Presentation CORR02 result acceptance.",CORR02_CREATE_NEW_PRIVATE_REPOSITORY_BEHAVIOR_ONLY,CURRENT_DIRECT_OWNER_2026_09_21_EXISTING_REPO_SELECTION,PRESENTATION_CORR02_LEAN_WRITER_REPOSITORY__COLAB_BOOTSTRAP__hamad933/cep-writer-baseline-repo__main,TARGET_REPO_EXACT_IDENTITY__DEFAULT_BRANCH_MAIN__PRIVATE_VISIBILITY_BEFORE_PUSH__EMPTY_REMOTE__DRIVE_PACKAGE_SHA_c43ef7f3__REPOSITORY_TREE_a0ef4148__PRODUCT_SOURCE_5205d2a3__TOKEN_VARIABLE_ONLY__TOKEN_FREE_REMOTE_URL__NO_FORCE__MANIFEST_ALLOWLIST_STAGE__INITIAL_COMMIT_SHA_RECEIPT,"At Controller preflight the selected repository exists, is empty (`size: 0`) and has default branch `main`, but GitHub reports visibility `public`. No CEP source may be pushed by the prepared bootstrap until visibility is changed to private."
90,OD-20260921-064,P0,ACTIVE,PRESENTATION_CORR02_DRIVE_RETRIEVAL,DIRECT_DRIVE_API_BY_FILE_ID,"For the Presentation CORR02 GitHub bootstrap, retrieve Controller-prepared Google Drive artifacts directly through the Google Drive API using exact Drive file IDs. Do not depend on drive.mount(), MyDrive path layout, filesystem search/rglob over a mounted Drive, or folder-name discovery when an exact Drive ID is already known. The exact lean Writer repository ZIP input is Drive ID `1-DM6VYxn68PU5YFvfZj0yiQYcblPiBEO`; Colab must authenticate to Google Drive API, read metadata for that exact file ID, download its media bytes, and then verify exact name/size/SHA-256 before extraction. This supersedes only the mounted-filesystem/path-discovery bootstrap mechanism; all OD-063 GitHub-target, token, privacy, emptiness, staging, no-force and main-branch gates remain.",CORR02_DRIVE_MOUNT__MYDRIVE_PATH__FILESYSTEM_SEARCH_BOOTSTRAP_MECHANISM_ONLY,CURRENT_DIRECT_OWNER_2026_09_21_DRIVE_API_CORRECTION,PRESENTATION_CORR02_COLAB_BOOTSTRAP__GOOGLE_DRIVE_SOURCE_RETRIEVAL,GOOGLE_DRIVE_API_AUTH__EXACT_FILE_ID_1-DM6VYxn68PU5YFvfZj0yiQYcblPiBEO__EXACT_METADATA_NAME_SIZE__SHA256_c43ef7f3__NO_DRIVE_MOUNT__NO_MYDRIVE_PATH_ASSUMPTION__NO_DRIVE_FILESYSTEM_SEARCH,"Owner explicitly rejected the earlier mounted-Drive/path-search approach because exact Drive IDs already exist. This decision corrects the bootstrap transport mechanism only and does not change Product, repository package, mission or acceptance."
91,OD-20260921-065,P0,ACTIVE,PRESENTATION_CORR02_GITHUB_REPOSITORY_VISIBILITY,PUBLIC_EXISTING_WRITER_REPOSITORY,"For the exact Presentation CORR02 Writer bootstrap, the Owner explicitly requires the selected existing GitHub repository `hamad933/cep-writer-baseline-repo` to remain PUBLIC. Public visibility is intentional and is not a bootstrap blocker. The bootstrap must verify the exact repository identity, require the remote to be empty, target only branch `main`, use the notebook variable `token` for authenticated write access without printing or persisting it in the remote URL, stage only manifest-authorized paths, and refuse force-push or overwrite. This decision supersedes only the prior Private-visibility requirement in OD-20260921-063/064; all other exact Drive-ID, SHA, manifest, Product identity, token, empty-remote, no-force, and branch gates remain unchanged.",OD-20260921-063_PRIVATE_VISIBILITY_REQUIREMENT_ONLY__OD-20260921-064_PRIVACY_CARRY_FORWARD_ONLY,CURRENT_DIRECT_OWNER_2026_09_21_PUBLIC_REPO_EXPLICIT_DECISION,PRESENTATION_CORR02_LEAN_WRITER_REPOSITORY__hamad933/cep-writer-baseline-repo__main,TARGET_REPO_EXACT_IDENTITY__VISIBILITY_PUBLIC__EMPTY_REMOTE__DEFAULT_BRANCH_MAIN__DRIVE_API_EXACT_FILE_ID__ZIP_SHA__REPOSITORY_TREE__PRODUCT_SOURCE_IDENTITY__TOKEN_VARIABLE_ONLY__TOKEN_FREE_REMOTE_URL__NO_FORCE__MANIFEST_ALLOWLIST_STAGE,Owner explicitly corrected the Controller's prior privacy assumption and stated that this repository is intended to be public.
92,OD-20260921-066,P0,ACTIVE,CEP_LONG_LIVED_WRITER_GITHUB_REPOSITORY,MISSION_BOUND_CANDIDATE_BRANCH_WORKFLOW,"For the long-lived CEP Writer GitHub repository, `main` is the Controller-bound Writer baseline branch, not a free Writer worktree and not automatic CEP acceptance authority. Every mutating Writer mission must start from an exact Controller-bound `main` commit and work on one mission-specific candidate branch. Writers may commit/push only to that bound candidate branch and must never push directly to `main`, merge to `main`, create a release, self-promote, or mutate live Controller governance. Product changes belong only to genuine Product paths. `cep-writer/` remains Controller-owned read-only task authority. Small textual Writer handoff/evidence may be written under the mission's bounded `writer-output/<mission>/` path; heavy ZIPs/screenshots/baselines are not committed unless a mission explicitly requires them. The Controller audits the exact candidate-branch HEAD. Only after Controller acceptance may the Controller integrate the admitted Product delta into `main`, update Drive acceptance/live state, and refresh the same `cep-writer/` task packet for the next mission. Git history preserves old packets; do not create accumulating Writer-history folders merely for lineage.",MISSION_R6_PRESENTATION_PARITY_CORR02_NO_GITHUB_PUSH_CLAUSE_ONLY__POST_BOOTSTRAP_WRITER_DIRECT_MAIN_PUSH_INTERPRETATION,CURRENT_DIRECT_OWNER_2026_09_21_REPOSITORY_WORKFLOW_REPAIR,GOOGLE_AI_STUDIO_WRITERS__CHATGPT_WRITERS__ALL_FUTURE_REPOSITORY_BASED_MUTATING_WRITER_MISSIONS,EXACT_MAIN_BASELINE_COMMIT__MISSION_BRANCH_FROM_EXACT_BASE__NO_DIRECT_MAIN_PUSH__NO_MERGE__NO_RELEASE__CEP_WRITER_READ_ONLY__BOUNDED_WRITER_OUTPUT_PATH__EXACT_BRANCH_HEAD_HANDOFF__CONTROLLER_AUDIT_BEFORE_MAIN_INTEGRATION__PRODUCT_ONLY_PROMOTION__TASK_PACKET_REFRESH_AFTER_ACCEPTANCE,"Owner asked how to repair the repository workflow after identifying ambiguity around cep-writer placement, updates, and where Writer results should go. This decision establishes the durable long-lived repository flow. For CORR02 the bound candidate branch is `writer/presentation-corr02-google-ai-studio` from bootstrap commit `44f922e29e02363d00cc31ae6daeeca01dc9081a`."
93,OD-20260921-067,P0,ACTIVE,WRITER_REPOSITORY_SELF_CONTAINED_EXECUTION_INPUTS,WRITER_COMPLETE_MAIN_PLUS_MISSION_OVERLAY,"The long-lived CEP GitHub Writer repository must be self-contained for Writer execution inputs. `main` must carry the current Controller-bound Product baseline plus every reusable/current Writer-readable input that a competent Writer may need without fetching live Controller files from Google Drive: required build/test tooling, contracts/profiles, current governed visual-reference assets, applicable domain/oracle/technical references, Writer-relevant Owner-decision snapshots, protected-truth/acceptance rules, and repository workflow guidance. A mission branch inherits those inputs from exact `main` and adds only the exact immutable mission/task overlay and any additional task-specific input not already present. Required reference images/PDFs/fixtures are INPUTS and remain in GitHub even when relatively large; do not remove them merely to minimize repository size. If an essential input is too large for ordinary Git, provide a deterministic Writer-consumable projection in the repository and preserve the original in Drive, or use another Git-native mechanism only after proving all intended Writer environments can consume it. Writer execution must not depend on live Drive lookups for required task inputs. Google Drive remains canonical for live Controller state/governance and for heavy GENERATED OUTPUT custody such as candidate/evidence/baseline ZIPs, large screenshot result sets, videos, generated reports and other bulky evidence. Branches may commit small handoff/results/receipts that bind external Drive outputs by file ID, SHA-256, bytes, source/commit identity and classification. Before any Writer branch launches, Controller must run a self-containment gate proving every mission-required input resolves to an in-repository path with exact hash/classification and no required Drive-only dependency.",,CURRENT_DIRECT_OWNER_2026_09_21_WRITER_INPUT_COMPLETENESS,ALL_CEP_WRITER_BASELINES__ALL_MUTATING_WRITER_BRANCHES__GOOGLE_AI_STUDIO__CHATGPT_WRITERS,MAIN_PRODUCT_BASELINE_EXACT__WRITER_INPUT_MANIFEST_COMPLETE__ALL_REQUIRED_REFERENCES_LOCAL__VISUAL_REFERENCE_ASSETS_LOCAL__APPLICABLE_OWNER_DECISIONS_LOCAL__PROFILES_ORACLES_LOCAL__NO_REQUIRED_LIVE_DRIVE_FETCH__MISSION_OVERLAY_COMPLETE__SELF_CONTAINMENT_CHECK_PASS__HEAVY_GENERATED_OUTPUTS_EXTERNAL_DRIVE_WITH_HASH_BOUND_RECEIPTS,"Owner explicitly required GitHub to provide literally everything Writers need to read/execute, including reference images and important authority. This clarifies OD-062/066: repository minimization must never remove required Writer inputs; only unnecessary history/generated output is externalized."
